Passenger1 ID;Passenger2 ID;Number of flights together
1900;1825;4
5560;6053;4
7601;5442;4
8920;3859;4
7437;7407;4
10554;12097;4
899;3794;4
719;1073;4
2142;2134;4
2358;243;4
2263;3639;4
2131;4314;4
4550;6689;4
9752;11939;4
6307;1454;4
13565;13637;4
7229;7213;4
7333;7795;4
4641;1643;4
3101;4761;4
2488;7209;4
11180;11767;4
6912;1052;4
3568;3668;4
2223;923;4
4209;2768;4
5788;5746;4
4040;910;4
12401;1641;4
950;6829;4
1288;2537;4
5435;5483;4
10190;6409;4
6159;2601;4
7718;437;4
862;837;4
245;250;4
6004;4069;4
9453;8014;4
11548;11592;4
3991;4255;4
7209;8979;4
437;4092;4
2446;3101;4
10480;10454;4
2111;2160;4
10382;5548;4
3109;3123;4
5025;5455;4
2994;13284;4
8984;8969;4
5706;6880;4
10022;2458;4
1250;2780;4
4239;4291;4
3522;4712;4
6208;11221;4
12299;9532;4
10668;7636;4
2134;2144;4
7629;12381;4
6180;10046;4
6870;5744;4
14754;14751;4
8375;7810;4
6840;1369;4
8970;8935;4
8121;1042;4
6847;4481;4
1996;1950;4
7832;110;4
4073;2323;4
4583;5371;4
12543;12505;4
2975;2993;4
4366;3251;4
4682;4470;4
3488;12476;4
7007;9114;4
4182;4200;4
8614;8137;4
1914;1971;4
10112;2185;4
11183;11142;4
6911;6974;4
2910;10559;4
10250;1057;4
14756;14701;4
5421;5494;4
10373;5876;4
119;112;4
3806;1436;4
7059;1201;4
9263;8072;4
5455;4295;4
11871;5414;4
5798;6864;4
791;1001;4
3175;7609;4
8961;8271;4
5538;10177;4
970;4490;4
11199;11153;4
9822;7327;4
524;5235;4
2400;2942;4
7110;6531;4
9383;11965;4
4707;1164;4
8084;9676;4
4914;3670;4
276;13235;4
12746;12789;4
11103;11142;4
7618;7318;4
1673;8653;4
8513;2002;4
6294;7558;4
10714;3322;4
4451;7825;4
3152;2789;4
4171;10018;4
1490;9539;4
1173;4774;4
6896;5720;4
15121;15176;4
7844;8406;4
968;9610;4
5919;6056;4
4756;10463;4
11784;6136;4
6093;11176;4
1762;4269;4
658;3199;4
5483;4052;4
8588;8044;4
1904;4554;4
4620;4680;4
5668;9101;4
1437;229;4
4550;3850;4
10963;12563;4
5495;5468;4
7719;7721;4
2124;5037;4
11151;11164;4
3729;3717;4
13571;13272;4
10373;8411;4
5058;2201;4
3140;5404;4
2412;4031;4
638;8977;4
13835;13871;4
4523;4292;4
3020;878;4
9480;10439;4
14651;14629;4
1138;8194;4
9280;5616;4
5989;935;4
1598;4430;4
3490;724;4
1337;901;4
3178;3123;4
7593;1790;4
11483;5046;4
2458;977;4
4514;8411;4
11834;9031;4
8574;1056;4
11142;6369;4
10496;10428;4
5634;8057;4
2636;2645;4
5416;3149;4
221;3198;4
670;615;4
6858;5977;4
7027;7091;4
7883;1156;4
14691;14651;4
3632;10573;4
4469;4411;4
3109;3180;4
11256;9752;4
421;4308;4
1169;9345;4
2130;2114;4
871;11600;4
10060;3483;4
11189;11191;4
2122;2158;4
5648;7810;4
3695;6962;4
13275;13284;4
5720;5757;4
10771;10762;4
4148;1263;4
2644;2713;4
8950;8928;4
1267;1283;4
4004;4027;4
1073;360;4
7477;9623;4
5757;9713;4
3464;3488;4
5111;6085;4
520;561;4
2674;314;4
5116;1034;4
2848;4430;4
11140;11193;4
2018;6293;4
12298;2969;4
1432;2783;4
8057;1538;4
11276;1678;4
7883;10407;4
6089;10945;4
6072;2574;4
5989;1789;4
1807;1848;4
6579;6503;4
7201;7245;4
8013;8624;4
9890;4090;4
888;2162;4
1587;1014;4
2432;1719;4
8037;8461;4
9676;9601;4
2586;3104;4
9445;15112;4
3794;3787;4
95;4550;4
402;3947;4
7884;7900;4
6622;2269;4
11198;11109;4
620;5030;4
8589;9201;4
4645;4671;4
11158;11141;4
1908;3706;4
3902;363;4
2143;1766;4
6885;6408;4
2387;9002;4
5957;1246;4
11131;11190;4
3675;2932;4
1506;1223;4
9242;2214;4
1038;364;4
477;5494;4
610;646;4
10326;8594;4
334;701;4
398;1240;4
11183;11150;4
10434;10438;4
3567;3510;4
7869;5022;4
4373;5496;4
11285;11255;4
11571;11588;4
6486;6205;4
3693;728;4
6987;4430;4
10141;6902;4
5482;4550;4
4430;2544;4
1230;7770;4
10644;1342;4
2464;2492;4
11909;11940;4
10572;10394;4
10009;1352;4
6707;5566;4
8172;9906;4
2611;8598;4
8234;13731;4
1417;1434;4
508;522;4
4037;12170;4
9072;9058;4
6148;10267;4
6814;4607;4
5359;4564;4
14763;14782;4
5416;5406;4
3146;2568;4
11714;12938;4
10779;5522;4
15188;15130;4
3847;3871;4
7510;8390;4
8724;8775;4
5732;5983;4
138;3610;4
8928;8965;4
2511;2758;4
9898;4171;4
10983;8426;4
4868;3629;4
1352;8596;4
3568;3661;4
3876;10104;4
338;2909;4
907;962;4
1002;395;4
10243;6001;4
3220;2043;4
1343;11271;4
7770;3278;4
10447;10478;4
6009;6046;4
2509;4967;4
1821;1807;4
5711;5769;4
9951;8353;4
14025;14076;4
415;490;4
888;4269;4
237;5031;4
7853;7869;4
2328;3539;4
7560;11880;4
3924;5764;4
9503;10344;4
3533;3563;4
6622;382;4
2117;400;4
9083;1278;4
4449;9684;4
10767;10718;4
5359;9693;4
3798;2498;4
6074;6081;4
9544;3665;4
4444;2310;4
2465;2470;4
1024;556;4
894;851;4
6813;3741;4
9072;2571;4
10440;1563;4
8359;4670;4
7436;7454;4
8922;2408;4
3121;11870;4
8961;8277;4
3493;2454;4
14759;14786;4
7613;2747;4
13851;13894;4
1262;5662;4
2817;2383;4
2504;9581;4
1248;1272;4
11906;4494;4
8674;11610;4
5971;5930;4
7919;11698;4
11200;11183;4
2467;1343;4
6737;8261;4
3162;3117;4
9742;4645;4
3413;3479;4
1321;1347;4
8566;6886;4
2110;2120;4
5693;2099;4
699;634;4
7515;1020;4
1858;7340;4
8206;1143;4
9696;9628;4
4348;7533;4
2773;5761;4
10809;10879;4
8036;7551;4
191;10712;4
10431;10430;4
10316;7273;4
3729;3787;4
8614;4846;4
1611;167;4
6918;6960;4
3380;3349;4
2413;2436;4
4040;4072;4
7919;3880;4
12483;13842;4
13753;5380;4
1509;2528;4
4220;11028;4
5482;7618;4
8830;1129;4
3535;3668;4
13621;311;4
8901;10512;4
5954;6827;4
5411;3855;4
3208;2848;4
989;2943;4
1308;5012;4
2100;507;4
1246;4650;4
10713;1030;4
2222;920;4
1790;2754;4
2069;3319;4
5278;3106;4
4689;9659;4
9486;1173;4
2313;3105;4
4620;4633;4
5021;11803;4
3820;2797;4
544;5665;4
9362;167;4
1074;2276;4
6120;4897;4
8348;11593;4
1038;395;4
173;2465;4
3275;728;4
5789;5711;4
624;1545;4
5668;1451;4
8387;7849;4
545;1825;4
3595;1473;4
5027;4398;4
908;2533;4
3655;3568;4
10058;4010;4
8157;8200;4
7450;7437;4
9620;9954;4
4188;6024;4
4329;5359;4
10713;10718;4
8269;7039;4
10453;10401;4
5119;5193;4
5572;9610;4
3931;3609;4
780;3292;4
1996;1908;4
5410;5421;4
11830;11801;4
3573;1389;4
2642;7694;4
8269;8226;4
7318;3093;4
3702;3739;4
3442;3779;4
2902;11508;4
7131;1089;4
4171;2054;4
5566;8353;4
1026;305;4
2655;1228;4
1050;6255;4
12940;6235;4
5251;3380;4
6369;888;4
849;884;4
14769;14795;4
12384;1598;4
1585;317;4
205;611;4
2235;2300;4
7618;4798;4
4478;1085;4
2273;3578;4
3421;760;4
5911;9957;4
4989;6365;4
4460;4465;4
7502;4212;4
4226;2842;4
5380;139;4
3536;486;4
10329;6634;4
4860;9622;4
5739;5785;4
6993;13627;4
3934;4278;4
5792;1608;4
4209;9101;4
2994;7555;4
3153;9057;4
4230;4282;4
4503;4597;4
382;10310;4
9152;1772;4
1200;6382;4
4002;7545;4
739;2106;4
14014;14008;4
1893;1836;4
1333;1359;4
4208;4201;4
3940;6027;4
2440;3700;4
2411;3615;4
9980;9913;4
618;7772;4
3544;11797;4
7693;293;4
7162;2234;4
11474;10612;4
5995;761;4
2185;2173;4
12035;12057;4
3122;1914;4
1987;1979;4
4070;10310;4
5136;5278;4
4212;4217;4
2391;4824;4
7948;8656;4
11135;11161;4
5803;9281;4
9031;9052;4
6773;1254;4
2916;2901;4
2848;443;4
1261;5143;4
10461;10438;4
2190;2114;4
781;7777;4
3275;9659;4
4397;4068;4
4903;3940;4
6064;6880;4
6004;4632;4
5055;2710;4
6900;3093;4
7373;9057;4
2942;1320;4
8312;8371;4
11871;10714;4
959;6049;4
5511;3466;4
5764;5717;4
2415;2472;4
3480;2557;4
8234;9362;4
1342;9757;4
9897;1591;4
9823;1677;4
13112;13163;4
7437;7460;4
6786;5423;4
5730;5786;4
10796;10704;4
7451;11593;4
4243;5483;4
3132;3123;4
3180;5027;4
6962;428;4
14793;14754;4
1056;7682;4
4860;9619;4
13571;10244;4
863;4689;4
2773;7568;4
2469;2406;4
5009;10240;4
2260;4248;4
1962;1913;4
10220;241;4
3438;3436;4
9305;3309;4
2538;3192;4
9019;7273;4
4871;7626;4
12549;8736;4
4253;17;4
4747;4742;4
12352;12396;4
9382;9340;4
2767;2594;4
12035;9735;4
2856;9014;4
10294;8752;4
15193;15114;4
8178;4687;4
8010;8004;4
3403;9749;4
1429;2790;4
2185;5775;4
12294;12250;4
14060;5371;4
2265;2270;4
11;7638;4
8995;8948;4
4934;4955;4
781;9062;4
15153;1740;4
3932;1571;4
6447;10356;4
12789;12772;4
7099;3319;4
1196;11070;4
1913;1920;4
1635;606;4
308;758;4
4353;5409;4
2635;7329;4
627;4485;4
3524;2191;4
9380;10350;4
5711;2886;4
5841;1158;4
783;1246;4
6878;2993;4
2479;10083;4
10709;10713;4
10141;1555;4
5027;5069;4
4580;7625;4
271;1005;4
5351;5336;4
11450;6084;4
11251;1526;4
9918;9971;4
2857;10352;4
4299;4228;4
8050;7099;4
3607;3700;4
3319;1769;4
1836;1855;4
1528;7772;4
2988;4169;4
5356;1826;4
5627;5698;4
7896;7505;4
7741;8326;4
9642;8824;4
6560;10737;4
11834;11839;4
2114;2141;4
2504;2583;4
6100;1613;4
2966;14082;4
4634;9002;4
5482;6418;4
5084;3937;4
1322;2959;4
4346;4551;4
258;4147;4
6783;2701;4
8552;10205;4
2550;7039;4
4306;4360;4
8912;1378;4
10704;10719;4
3278;7832;4
5410;5458;4
1662;3572;4
4707;2970;4
867;827;4
1029;1955;4
11469;11767;4
1223;6769;4
5716;5746;4
401;1625;4
2159;2121;4
1817;6001;4
1490;9386;4
9738;13221;4
5976;3015;4
9848;9859;4
3396;3332;4
1863;4930;4
2137;2140;4
12286;2065;4
10173;10162;4
5737;8441;4
6898;6016;4
1548;391;4
6858;5491;4
233;1221;4
3698;126;4
1015;1333;4
5016;6522;4
10141;9294;4
6848;2717;4
2426;6575;4
10017;1378;4
5012;8206;4
6844;5440;4
3155;3411;4
7220;5668;4
222;142;4
4802;10010;4
8784;11251;4
670;399;4
3382;7987;4
14796;14754;4
11173;11161;4
4465;4423;4
6205;6059;4
1444;2857;4
9969;11730;4
3551;8295;4
4080;4069;4
1922;1960;4
959;2294;4
2998;752;4
5217;1858;4
7253;7255;4
2443;8598;4
10472;10411;4
7676;4717;4
999;1352;4
8434;10918;4
6796;6773;4
11644;10548;4
11173;11127;4
1547;1513;4
11180;11163;4
1858;913;4
16;4147;4
10473;8305;4
1836;11037;4
1573;1523;4
14782;14703;4
8577;8837;4
13518;13593;4
1888;335;4
5798;6064;4
1079;11221;4
7726;7766;4
11648;11610;4
3646;3659;4
8361;8362;4
8078;5711;4
10253;6529;4
9633;7237;4
4271;4288;4
8552;7721;4
11108;11189;4
11527;12570;4
5993;6071;4
3093;45;4
7486;3293;4
10741;2336;4
388;4860;4
53;2441;4
3123;6327;4
6163;5605;4
4398;3975;4
4346;4285;4
1323;975;4
681;688;4
10357;10396;4
5256;2970;4
2255;3540;4
7679;1762;4
9725;7510;4
7124;13842;4
5319;3974;4
5201;9576;4
7520;2323;4
259;1828;4
7671;4473;4
1149;10722;4
5854;5850;4
849;848;4
673;3447;4
5720;6855;4
11408;10010;4
3837;3887;4
324;763;4
5726;5800;4
11138;11196;4
12582;8732;4
14718;14739;4
4663;319;4
13978;6478;4
2279;3502;4
11014;9114;4
10406;375;4
624;299;4
9028;6523;4
2810;4496;4
2906;2868;4
5944;2492;4
3238;7200;4
432;7619;4
10758;10010;4
264;1363;4
614;4010;4
4398;1386;4
403;682;4
9820;4366;4
5865;5133;4
9363;9327;4
2290;2430;4
988;3639;4
9752;2701;4
3643;165;4
4256;4289;4
8326;11353;4
2212;1451;4
10057;10083;4
1848;1456;4
641;3446;4
9311;4941;4
4823;4816;4
11593;11559;4
4858;4634;4
8146;1050;4
14757;14728;4
5634;7721;4
1287;2697;4
12516;1753;4
5157;5170;4
9540;2292;4
2226;2262;4
368;706;4
3453;1012;4
4271;4241;4
10869;10890;4
2174;9659;4
5370;1963;4
2101;2035;4
4827;12504;4
11221;11400;4
13620;12787;4
2699;2567;4
3453;3676;4
3127;660;4
11359;11353;4
11272;6783;4
3590;10394;4
2965;755;4
10746;11120;4
6372;1770;4
8015;11381;4
7076;4632;4
8949;8945;4
2092;7661;4
6053;10023;4
9435;10196;4
1095;249;4
5912;7192;4
4248;4222;4
7555;712;4
2691;2617;4
4063;4037;4
6902;5755;4
659;670;4
1544;8121;4
6844;6016;4
9650;9696;4
4888;4891;4
7364;2516;4
968;1134;4
4883;4891;4
9713;2274;4
3435;3452;4
8514;9503;4
5724;6884;4
10726;10728;4
1460;1992;4
6560;10731;4
11412;11499;4
942;11919;4
5422;1662;4
3904;1542;4
1982;300;4
8197;2773;4
399;1649;4
15112;10652;4
10067;3319;4
163;5230;4
7407;7431;4
888;812;4
1410;9615;4
5867;9336;4
9507;3773;4
10596;10570;4
9659;4269;4
4016;10115;4
2570;2278;4
5881;5859;4
9498;9443;4
6889;5440;4
2021;2477;4
12940;8025;4
4404;2797;4
2545;293;4
11572;11510;4
5356;11057;4
2292;2231;4
5814;4234;4
1674;1625;4
3517;2328;4
7430;6950;4
12052;10432;4
2260;2241;4
5910;758;4
7068;8427;4
5586;1430;4
1917;1904;4
13195;11508;4
4914;2403;4
570;597;4
2689;8222;4
4056;2683;4
4200;292;4
10234;5277;4
4852;5572;4
11469;11442;4
7318;5411;4
4430;4523;4
2162;7550;4
13813;13860;4
3332;5009;4
10023;9445;4
2000;1968;4
5471;5484;4
3581;7747;4
295;2178;4
4427;2609;4
5124;5166;4
7220;10149;4
2026;3612;4
5037;5022;4
2935;1454;4
4202;4203;4
1151;7917;4
3292;9650;4
3149;682;4
126;2935;4
5074;6974;4
6063;6830;4
4316;6827;4
11066;11017;4
8763;11572;4
3779;3791;4
8368;7881;4
1982;2182;4
4391;10653;4
3361;4453;4
3208;3285;4
864;1265;4
3977;10512;4
7369;4404;4
2138;240;4
3831;4506;4
5944;7616;4
5966;4942;4
9402;7962;4
3974;2699;4
1190;1223;4
10050;79;4
5943;11280;4
6865;4903;4
6950;5912;4
446;2274;4
5481;5744;4
1801;4542;4
5966;4607;4
4090;15186;4
3719;3706;4
2532;4689;4
10497;4641;4
876;891;4
6114;4827;4
191;10726;4
13119;13124;4
9443;9453;4
228;216;4
1023;762;4
9822;2612;4
1089;1024;4
1035;719;4
3173;7671;4
7131;9690;4
4448;4444;4
3106;165;4
3208;4212;4
2099;4687;4
2676;2595;4
7682;11876;4
378;1051;4
2140;2130;4
12902;12982;4
5976;5800;4
7229;7937;4
10331;10334;4
4640;3925;4
6876;8089;4
191;10737;4
1160;9409;4
7682;2000;4
5096;9601;4
637;9359;4
693;3178;4
14703;14796;4
2426;2463;4
5732;5768;4
6598;6263;4
395;763;4
1831;7986;4
3114;751;4
1023;385;4
12705;12703;4
7407;7486;4
2700;1261;4
2976;6464;4
839;813;4
9668;9635;4
5431;5477;4
7837;1056;4
6097;3930;4
5774;5761;4
10203;5277;4
5748;6111;4
1813;570;4
5267;8497;4
11276;2000;4
4657;4661;4
4178;6968;4
6056;8751;4
7801;1024;4
10389;6707;4
10610;11111;4
11527;4070;4
1544;7034;4
3089;3065;4
622;658;4
1330;2407;4
6010;5450;4
6884;2717;4
7650;9871;4
4032;4034;4
6251;10554;4
8355;12617;4
10322;8411;4
8113;8179;4
3472;772;4
2489;4318;4
2514;606;4
4253;4297;4
7770;7709;4
6096;6869;4
6469;6017;4
7813;7039;4
8771;7326;4
12377;5613;4
9958;9993;4
7552;10960;4
2926;4552;4
5980;7812;4
4548;3814;4
7677;10394;4
11442;11766;4
9601;1982;4
5009;6246;4
2220;2202;4
1381;1363;4
4856;5343;4
2117;6548;4
6890;5047;4
7844;5277;4
3292;8216;4
9957;9944;4
11296;3299;4
295;3122;4
8947;581;4
3638;2814;4
5786;5704;4
5993;6855;4
3994;4814;4
6880;3576;4
6839;950;4
844;4391;4
6813;1917;4
1042;249;4
13654;3702;4
4404;9964;4
11176;11200;4
11807;11835;4
4249;6418;4
4584;4689;4
10541;10661;4
4391;4451;4
4615;4667;4
7677;2174;4
3942;8115;4
7307;7380;4
3934;364;4
1737;10116;4
4215;8381;4
1133;11034;4
4088;4059;4
4016;4069;4
1025;778;4
2102;2121;4
12600;12541;4
4925;4950;4
2158;361;4
3472;721;4
368;3483;4
9910;245;4
7114;4755;4
7627;11212;4
8105;8167;4
9473;9466;4
3547;2295;4
11777;11725;4
3367;1342;4
2194;2171;4
7286;13863;4
11161;11102;4
9895;9885;4
7166;8529;4
2528;2537;4
2994;7721;4
7099;8446;4
8746;8729;4
8384;7884;4
4293;7591;4
4998;2781;4
10398;10307;4
2596;8093;4
2378;10837;4
4671;4911;4
804;895;4
10023;1064;4
1791;7089;4
12891;12910;4
12115;12165;4
4884;4840;4
759;328;4
1864;1830;4
3920;4554;4
371;5016;4
2514;2522;4
7151;9522;4
10469;10473;4
1702;4165;4
3713;308;4
7342;7397;4
10214;8552;4
5356;4542;4
1528;9495;4
8035;7924;4
3169;3735;4
3182;3155;4
4656;4430;4
4359;9968;4
6072;8871;4
7470;348;4
865;7417;4
9022;9009;4
338;3128;4
6441;10327;4
2521;3104;4
1050;757;4
8235;8253;4
4364;4387;4
4828;6567;4
5936;5980;4
4195;4157;4
10685;12841;4
6075;324;4
8785;4876;4
6853;5500;4
10786;10771;4
2684;8178;4
5349;5329;4
679;2183;4
204;1482;4
1296;1262;4
1341;6112;4
4925;4903;4
10257;10939;4
10871;10806;4
1253;3462;4
3404;2509;4
9682;2231;4
7363;8375;4
811;876;4
1908;1943;4
7634;7616;4
3297;288;4
7110;6585;4
12243;10104;4
1762;1670;4
14076;14048;4
6777;5093;4
5319;3250;4
7271;7902;4
4223;6739;4
7036;4551;4
1812;796;4
10050;8042;4
3503;1631;4
9057;9042;4
11129;11141;4
3016;6503;4
4420;4464;4
4007;4011;4
4335;7347;4
11939;2097;4
4674;6839;4
7410;6950;4
6848;13941;4
11122;11138;4
4449;40;4
15112;1242;4
1992;14093;4
6827;5771;4
9922;6899;4
9972;7074;4
1297;3180;4
11099;8106;4
10250;5997;4
5530;5593;4
5447;7243;4
551;5279;4
4092;10576;4
1960;1979;4
13781;13777;4
4595;4556;4
6825;950;4
4239;4251;4
5747;5787;4
13638;726;4
6001;959;4
10009;9924;4
1670;10017;4
3472;3482;4
1287;3908;4
2187;2114;4
1260;9820;4
2131;5133;4
319;397;4
416;2017;4
3364;7286;4
3479;3463;4
14778;14754;4
5234;5260;4
766;1031;4
245;3592;4
9006;9015;4
5008;1476;4
1042;340;4
6532;11757;4
5481;6206;4
605;2572;4
11224;871;4
1979;1916;4
3919;2641;4
10565;3855;4
2038;2042;4
300;9628;4
2550;2725;4
5998;5996;4
2229;3453;4
7937;9812;4
2568;275;4
10742;10753;4
15160;15180;4
8509;8006;4
226;3123;4
7278;7726;4
6054;8803;4
4444;23;4
2966;11767;4
3292;8980;4
6435;6031;4
11060;9405;4
12947;14011;4
761;6737;4
1013;768;4
1439;1818;4
10841;10850;4
12902;12990;4
9199;6047;4
6769;6694;4
5390;4237;4
13221;13275;4
5336;7123;4
7814;8386;4
130;11276;4
2783;5409;4
9619;7131;4
1387;1384;4
7082;6097;4
11007;1296;4
6286;5943;4
1829;1888;4
1607;1263;4
5768;5735;4
4318;4345;4
14009;14012;4
2112;2191;4
2645;6951;4
8521;10509;4
5668;5651;4
8307;7861;4
3404;4903;4
783;11256;4
6976;9818;4
2169;2124;4
4373;2798;4
5771;6824;4
393;375;4
4478;7358;4
2954;2908;4
11136;11128;4
4969;6830;4
2251;2717;4
1073;774;4
6096;4481;4
8961;8973;4
4463;7987;4
1341;2569;4
5848;11003;4
2976;7682;4
391;1029;4
10125;4364;4
6066;9544;4
9562;8120;4
6350;3214;4
4713;2054;4
9066;10753;4
2960;2857;4
10023;13378;4
10403;3658;4
5769;6616;4
3208;3184;4
1988;1941;4
4037;8091;4
10425;10430;4
4078;4002;4
4809;2540;4
7843;7876;4
11199;11121;4
3141;231;4
3524;4407;4
10683;10643;4
1050;5564;4
13522;362;4
10595;7670;4
3837;10048;4
3409;2370;4
9658;9692;4
11165;11164;4
5737;6067;4
374;132;4
3967;7465;4
8845;7393;4
11106;11151;4
72;3121;4
14757;14778;4
11807;10326;4
10697;5571;4
5815;3348;4
3987;4941;4
4740;8175;4
2732;860;4
5055;443;4
7403;6054;4
10742;10766;4
9091;9067;4
8353;3418;4
1742;5615;4
10368;10389;4
6590;6558;4
6180;4056;4
752;1528;4
1936;1928;4
6579;6369;4
3565;4803;4
5133;3226;4
2406;2500;4
11645;11610;4
11060;10523;4
5420;5401;4
8223;12248;4
1548;4593;4
786;79;4
10306;7341;4
4412;6008;4
4217;3226;4
4157;4197;4
11214;11205;4
11763;6946;4
4849;1612;4
4646;4690;4
4451;4465;4
10435;10493;4
6327;7395;4
3921;10975;4
12531;3309;4
3668;844;4
1376;1771;4
10212;10248;4
7505;3253;4
409;4031;4
2937;2954;4
3537;1343;4
3563;1343;4
3851;8194;4
8121;6968;4
3657;8960;4
8516;9240;4
1342;9977;4
6506;6548;4
9327;9394;4
12150;12127;4
431;8450;4
9600;10240;4
3015;5797;4
6823;6810;4
10083;11695;4
11176;11158;4
6293;2994;4
6719;3429;4
14770;14739;4
341;1045;4
2158;2135;4
6833;4990;4
1138;1155;4
385;5156;4
8912;728;4
10116;2153;4
3466;8350;4
10067;13163;4
5724;6898;4
10741;10727;4
4157;6368;4
11150;11189;4
6058;6010;4
9581;7162;4
12579;1812;4
13407;13432;4
704;362;4
4637;7612;4
12582;3041;4
10330;3420;4
8338;2700;4
4337;9659;4
5549;1250;4
5459;4591;4
5948;5982;4
2642;4795;4
11160;11183;4
6763;6749;4
7350;9247;4
1979;1937;4
5959;1074;4
2663;1594;4
6737;5998;4
12052;5798;4
4389;8692;4
11124;11143;4
7770;12535;4
5759;2601;4
4387;721;4
2168;2135;4
1945;1991;4
5675;5629;4
221;2186;4
6084;3278;4
272;2526;4
1244;7540;4
4969;324;4
8295;8226;4
3526;12604;4
7696;6730;4
8078;8127;4
6855;6408;4
7802;7820;4
5748;637;4
2549;4070;4
4022;4034;4
6978;12358;4
4685;4686;4
11930;11466;4
7902;13594;4
12244;926;4
6893;5440;4
8642;2574;4
5737;3356;4
4852;1089;4
5491;5734;4
2117;1138;4
7228;13872;4
9865;9850;4
7291;1272;4
11121;11194;4
10716;10718;4
6382;7948;4
4951;4944;4
7530;904;4
13608;13694;4
8233;6146;4
6093;6061;4
525;8961;4
5798;2221;4
3490;760;4
1144;4610;4
3167;609;4
3581;7679;4
10975;1927;4
15153;6764;4
12739;12774;4
4073;2719;4
4845;4534;4
11161;11200;4
7124;855;4
4415;4403;4
2107;2168;4
183;2994;4
8892;1514;4
2468;11812;4
4384;4032;4
4400;4317;4
2440;2447;4
2335;2222;4
3436;272;4
5798;871;4
14681;14673;4
5909;5487;4
1119;5286;4
1214;8906;4
7612;6175;4
4675;9493;4
10454;10476;4
6143;5136;4
12358;11896;4
4072;7082;4
8137;7568;4
2437;972;4
2254;2263;4
5964;6832;4
10489;10448;4
10572;4200;4
2509;1651;4
5906;6065;4
6567;4210;4
3881;3807;4
1321;3675;4
5426;5450;4
2117;4689;4
1189;10975;4
8289;2785;4
9378;9352;4
4309;4069;4
11171;1096;4
3223;1490;4
7919;1490;4
5795;5590;4
9076;9031;4
2472;11798;4
2387;854;4
5012;5380;4
8614;6878;4
8690;8684;4
4789;10037;4
11215;1266;4
53;7403;4
171;8121;4
5941;11276;4
1892;618;4
901;3950;4
5420;4373;4
8142;8174;4
395;1073;4
3123;3586;4
4188;728;4
3527;4346;4
2482;8906;4
5982;2138;4
5043;3943;4
10440;10439;4
5746;5744;4
6932;6986;4
2124;2135;4
2145;2155;4
473;2587;4
10412;10482;4
1963;2288;4
582;11276;4
1297;1223;4
10406;2258;4
5723;5748;4
4016;4272;4
13251;6335;4
1041;4728;4
2700;727;4
4237;4215;4
4830;4884;4
126;381;4
10899;9380;4
917;2825;4
262;5612;4
3309;5345;4
5390;5333;4
11868;171;4
311;4809;4
10728;10772;4
13121;8224;4
578;4179;4
3146;2510;4
45;993;4
2977;1244;4
7560;1240;4
1375;5775;4
191;10744;4
4076;9634;4
7191;4917;4
6550;2628;4
1947;1977;4
5375;9557;4
1966;2776;4
4613;9229;4
6515;6587;4
3531;4802;4
997;6839;4
7060;712;4
5695;3348;4
8927;939;4
2927;7530;4
8893;7369;4
2848;1572;4
9472;739;4
1053;762;4
2612;4881;4
1384;2223;4
147;5356;4
13249;3319;4
4919;6983;4
1617;6286;4
7980;4636;4
5499;5408;4
1721;4738;4
1219;5143;4
10764;2437;4
13637;5516;4
4002;4066;4
7111;5764;4
2608;3908;4
13876;13870;4
6869;324;4
23;1337;4
9765;7756;4
6447;10661;4
11839;11895;4
2142;2130;4
9893;7747;4
5869;3119;4
1266;2895;4
7809;4364;4
2186;263;4
1850;954;4
8116;8128;4
5672;9624;4
4056;8257;4
2650;5193;4
7860;7837;4
381;2498;4
10847;611;4
10731;10720;4
2099;2426;4
1848;1877;4
6937;6911;4
3404;1548;4
10535;9068;4
3461;13540;4
770;3235;4
10149;7187;4
7192;6950;4
4318;1138;4
10963;1451;4
3156;3106;4
4087;4022;4
6764;8271;4
3245;4778;4
10431;8411;4
8909;2149;4
9540;3611;4
5775;5303;4
2229;2567;4
4595;4575;4
6584;6365;4
8338;4827;4
8867;1505;4
5693;10165;4
968;387;4
2272;3575;4
3361;5204;4
3188;3367;4
4009;4051;4
4398;1376;4
5423;5401;4
7398;7342;4
2667;1506;4
95;5442;4
2610;7195;4
141;1398;4
3117;3169;4
4188;888;4
8961;4552;4
7718;816;4
1290;1295;4
10918;1359;4
3566;3533;4
8295;8208;4
2438;2430;4
4453;1863;4
6733;7721;4
3065;10691;4
247;6447;4
241;3851;4
2174;400;4
1439;437;4
11888;6372;4
1045;9924;4
3317;5411;4
7579;6548;4
135;2719;4
1611;3120;4
3612;165;4
2403;4430;4
2504;9775;4
1276;12000;4
5352;5379;4
11194;1994;4
12940;4562;4
4690;4673;4
811;802;4
1817;6889;4
1747;1075;4
1219;4841;4
9755;7162;4
1434;10799;4
7064;11361;4
3716;5156;4
9014;332;4
4609;3404;4
3897;13571;4
10771;3187;4
13565;5516;4
8907;8084;4
682;10705;4
3940;4914;4
12019;18;4
5560;5593;4
2658;1;4
9264;2755;4
1893;1805;4
8837;6936;4
11600;11046;4
13878;4353;4
11128;11120;4
7636;8735;4
6915;3597;4
11198;11127;4
1401;9525;4
13819;13839;4
4012;4060;4
6080;6083;4
2563;3123;4
3152;625;4
11060;8964;4
5919;5758;4
10412;10461;4
5771;2717;4
3590;3545;4
301;314;4
6839;5771;4
5930;5933;4
5976;5948;4
